song_id,name,isrc
ZMyPNfxiQa0gkYpcCorXlnIHsh3BAw/9ORLf87dSuEs=,Luvin' U,TWA211630904
72WSbR56pADODaKSJ8VhpuOdw9dBye29vxGOh58ra2s=,孤單北半球,TWA450480701
wcw0/6Vl8mOPpS0WUysfaKaOv8eAXim4/LAQfyFhgZU=,下雨天,TWC230814104
gxzvL74hYqlvPuuu4Hl0nqdyNkEMLLclrnFKuYJM3lY=,只能勇敢,TWA531156603
J/L6uKiASSokYtpwHExNvYV6+NuSoi/FcjIcm4NGzn0=,Ah Yeah,KRA031211031
+72E3gWgj2skNpEBLly9FZBZSKXiCTftQfFA/acQT8E=,We're All In This Together,USWD10527743
q5/Vwifgv0SGdEIyiMU2F0pIXkeCIW3w2xB8n4iMoS0=,打鐵,
nW60n6qAGoytY/yX4w0r1IT462C9Xs/ZxbV6MLDSpUk=,倒流 (Revert),TWA451601501
2p30+xf3egFsxbNzlraSFYZpnsxxIt9wVDLHNb8cRMk=,Fast Car,GBUM71507621
rFLawM8j/vW78o/S3P2GTsmy6HwkTI15P7NF/i9CkX4=,以後以後 (A better tomorrow),TWX351600002
dRB05ZSOHfCemaqZBDRfgjiK3ScppTLgWYceXf3zjLM=,平行世界 (Parallel World),CNZ171600559
TixcxInL+MGrLwRk8Sj5uxZa3XtEo4jexzefeu2BTY4=,Wasurenai,JPTO01304249
/RYwZD+IL/0YEgpu71HgW9q6c2A80gr/fC/j0BmYGvo=,頑固 (Tough),TWK231610207
TYhx9eqWklddkLQlApQ5MS9jJCO4H3JHdpISZ3kZSRE=,給我一首歌的時間,TWK970801502
veeW5CZtHxWRT6rznk1m0uUZs1Zp0/UKKdpz64dP9Vo=,壞與更壞,TWD951634103
oA0LjiR1S0TTqMAyXDK4nyJ4L0ByIjEK1n5WjjtsilA=,耳旁風,
+7ZYLi1PJgXmLqZRMP15A03zeoGDxQA23C6eOGdr23c=,相愛分開都是罪,
XUz4Z4wPPChz+OIwkwj7HJ8teIjW3rEMdEATM80rDxM=,Sorry,USUM71516760
s+ey4N9F6lTOZmpmC+fGPoWwaPE4fUNzEw0Bo8DkjVY=,I Put A Spell On You (Fifty Shades of Grey),USUG11500006
6uCt0I6XmmXX7fta96XlZyxtSWXlTa2ZviRbxnDUa/w=,歪國人,
PEEg0ODi9cPg1VXM9EOhZtV39sBJFr/9cIflhbHJ5Bs=,你的誰,TWA451499001
vSN/XdTQtflzXi9e/JhSTr7zLppfLExJQM5zd53pt/o=,我的秘密,HKI111000207
w3wy8QbC9QcksSpToIRFnnobkOq1nK5zRA/h8rtFNRg=,Twinkle Twinkle Little Star,TCABM1333388
whrZxGGTTf3omyhYMnfCobSzVWxeHCeXi8eM6e5I3k8=,The Real Deal,USSM10022313
EbR8lmHQFR0GsXsnY1V0QgSTFMcMd5zKfOkhwFLTQIE=,癢,TWD951676103
FHD5DZjLXs2NBdCh9+fdo3LJZ/TXHkCzd4+mVOFUIjw=,Wake up!,JPB601400070
x9ki8V2RQqibBNT4AkgqCz5bte5pYeQ1+hflxmrDXbA=,Snow Cats,USC4R1605633
TA1jexTgyq8kZg873TKWdYuQVr/g3Zzr8BAZRkEE4lk=,Moment 4 Life,USCM51000722
9fjZfcnRZYSV4un8G83Ij8tKPeelYu/VxJ0vlPN+hVk=,床邊故事,TWK971601301
wuFNdCYWAm5l0+CyGI4Uiuxba3+DVofiRoDGYKFwofc=,很想說,TWF750688203
+vogcKXSPS9Tl50DYQmCUhBVmVrUPr3PG0iP12rsIPY=,靜止,
ozHAmMx2EL9fGfPOAjdiv+e84upiTgYTPkJdHnA6QsA=,Piano Quintet 'Trout' - 4th Movt,
wa4qEKvnPzZg0MkEngIG2O22nmD+GBdJaYNRhbysMDs=,City Of Stars,USUG11600656
bLvZMzQhcVOySpEP2F9xLE0fOt0X6MykwQkcvJ7KXso=,故事細膩,TWA531107003
ZeJwp5m4JpRV2Z8Jo0znlgA8MgQlhVYPy5cZoR7qZPI=,Firestone,SEBGA1400887
KAM28W61aNKGCkG77L23VGhLURW9ZZ3Pc2w6+40+ltk=,Once in Royal David's City (a) ,
uWREia5CNSoapbU9+BpqQxlSfntw1J/01HQGpVxFiM4=,我不是你該愛的那個人,TWA211653101
SeYeSAty7GLCASyj5yuQjdgcCp/MKLEZw0SYgf3i2CY=,踮起腳尖愛,TWA211126007
6bAwPasBIaTDgrDoLw7lXkF35ayQRkwITvkIWghSvoc=,愛一直存在,TWA750900701
QMU0p94steOLAcI8rIyY6Jo5T3zlN4I9TPcEtkmSkbg=,Reflections of a Piano,
7OUf+rJxXXysCPl5k6jdpChrD5rKQYPGdxqj9Zpi/v8=,COMING HOME,TWA451509301
h0UaLn0JtQSy2DIjkoCV2PwV2/BT8Wv68w+gV5w3QVU=,自由活動,TWA459961405
9YcNMJXXb0wesI7hg9uBjIBr/y4/eKEVALYJYTyO4EQ=,My Love,TWD951143103
jXl1ffehFlxMuoX8kjoeF1bS4rb+sUllx0HVwMkBN4g=,抽象圖 (Abstract Painting),TWCH31600103
LaZ1cLXkh5gltKboKlPkECItu6Kry5QPrUxXSkjqNyU=,愛的初體驗,TWB879702703
d9Flpsyq/y8CR3F213pnXUkrfK1fMClvhYH37pFSc7s=,Hello,GBBKS1500214
aRZlTjtdmMG2jifvMN/mBcl+SWyXB+zxbrZjoO5LdFE=,每一個玩音樂的人 (feat. 玖壹壹、陳零九) (Music Is Our Dream),TWA531657202
fleBj9+QEOyyhb+/xz7+EYSk1x0L0h/IujCtfwdnlmQ=,後山的山,TWC931000022
jFUlstiDM/0JBpQz1N1Mr1uJj0H8kiQsJjfbnx45gHs=,信愛成癮 (Love addiction),TWD951548105
sr2uNl66HscCRHl6bDUZwWMF0Bxg/0XmOHMk758Fue0=,No.8 Frisch,DEA809503008
WZ+t1kZGUPMJVQs6aiAS9qtUCFEhcGwp4JBoMUmU2ew=,Don't Cry,TWR031404001
08VixX2283sIFj4HxQx3c4Uf2zVUkJnZnIQP9Bmkn1w=,說愛你 (Shuo Ai Ni),TWA470303001
NzHlOax0PnoGSCjAs7iGY+oUDOMduIhsPO4qXPR4c/k=,情歌,HKG580600140
izWkEacMHX6lc+hEC3QnWwWd2LXiHZ9tacUNpfUz+aw=,大齡女子 (Darling),TWW851500003
Z+mhovcYbExPp66GnBecKttDRM5S5YCAw9vzJACsQAU=,再會中港路,
DT35ri8FZuj7PGLxW/PhK5lt+CFVV85jDqPrBz6kixc=,說好的幸福呢,TWK970801506
ZcKgNis1AP1LA0sdtIddrtk7P04iiJzJrXvwXdT/X3Q=,妮妮 (Nini),TWAE31700062
KEVkTzRi/oMIsgG+TUWRoBx81ExSzBjbVIC0emT0tSg=,多少(國),HKUM70900529
At7ayZb8zrkdvXw+EBt7z5e4IZRe0JhfOC8HqzzA0sg=,平凡之路,
DGayZqIG7e/D3o6OBB+CTSt4JTx0eEngn6KIvKdlUyI=,只要美麗,HKH611200062
WxGSwq/kzTNDRLZkZ+R7wOXh3QEGwT0/YaePZfy4EeA=,Me Abraça (Embraceable You),BRMCA8700098
5rZYRRBLDCtFoXL/BvvP9l5HqurHQuDNY8LC+8I5bF8=,愛到袂凍愛,TWA239400017
h90KlUZE/mlkkPjhbhz3hXY1zvOhqJXuiKBoFWnTDAo=,HOME,TWBR11604001
uyohKOquQ2EQNx/tuUaR/eS7TafhlUlxuw3XS8D4140=,Beautiful Days,TWA531513923
u6luRrepsb9gpwLICpyUdqQxqUBpYextFKxFmEWOzZU=,Your Number,JPPO01500063
yn6Kt6+romPpZ1i6+hqI3WJ42G5SdsX3a+l59IaMcp4=,下雨的夜晚,TWF671500209
GRaVokpHF2Uk3hgKnyJ2mDSmHvie4lyE0i6l5rA2yWU=,Versace On The Floor,USAT21602949
zFdd9cnSP6GQ5a/IBjdaxOQ+WaTNm+ijAq361qBej0k=,不散|不見,TWUM71400141
MFPjIaT0PEycUUGrql3P1ww06+vCXCvzH2LZFxD+DjU=,Baby I Love U,JPTO01100415
UcjD/JCft4oWQhmQyoAiVFSdDgSLPEPjpZiaY4HX9BA=,最重要的小事,TWA450689707
1I5p5/xPYBN0aJ+FkFWxDs04gX7PwqtJ9WKwhl8iYyI=,可惜不是你,TWA450586606
YHTthqNd7Vy9x9VTtLcf8jdRqab4DnOlccmu/EwB1gs=,快樂跳躍的音符,TWC610906707
603QAQ0NLTh91AUp9HpCYmEKaR+2H5XvKDxnEjWWiJE=,玫瑰色的你 (Mei Gui Se De Ni),TWA471204001
cy10N2j2sdY/X4BDUcMu2Iumfz7pV3tqE5iEaup2yGI=,派對動物 (Party Animal),TWK231680790
uQtScO3ebMqyD5kdJdkT897XgArpsmqqwgJP6K6jD7M=,天黑,TWB670202202
wBTWuHbjdjxnG1lQcbqnK4FddV24rUhuyrYLd9c/hmk=,小幸運 (A little happiness),TWD951562101
0cs1Hj5EEWtTIKnL3OQ2G1XhsD+oLfBneiKBRoTHJ10=,超大行李,TWA451512211
awClvlXMzD1ljyCfoTL5Gb1CdUD4mRfb+tEKR1Y7lLk=,Trap Queen,QM7XC1400004
a0Up1EnmE5RHTNfCDTi9dtXhVfa3Jh9ntb9XeOSj3s4=,One More Night,GBUM71600963
zKlG/OIKD9ZV0eB9aTlOnvLun9PpZzfKiwLhA4kopPk=,We'll Be the Stars,TCACI1588984
43Qm2YzsP99P5wm37B1JIhezUcQ/1CDjYlQx6rBbz2U=,後來的我們 (Here| After| Us),TWK231610206
M3Pw6fVa0JVooCP5D9UbE4Yuc0WHdVFCPYF2MY9Pxos=,How To Be A Heartbreaker,GBFFS1200077
+bXHmkz7OOdkDZOl68QIZA2Xg98fD6bwS6vA+8Mk7oQ=,左耳 (Left Ear),TWBW51600301
3pUsFP/HaMP7AF0e6Pcno1xZ3kcxNuOsia9Rwj3x7pA=,The Hills,USUG11500737
yPA+sQt5tJ3NgR6/L9BefmNpA2152zQQ+/Kvtt3iSUs=,第三人稱,TWA531457209
8Lecz7SF9AaSQAeQ2t8pgKOcRKesYRTBJAGvnBG3aGA=,Redemption,USCM51600073
jUmfws0NyiemOR+cYLh9JgngqeiynFMLpPlNDh02AWE=,改變,
09OiOTG446yzE9LJciAKHZkwPE0LDEPDwiPqjBuIyqo=,王見王 (When the King Meets the Queen),GTTA31202002
2sBnEqLSjQuuhwfQfY+1bLRC4y+vYoDUElR1cTpDk10=,搖籃曲,TWC019603750
QgJBRww+CLqLDrbt6b3Ip0IYlMOfNkt218ddtyS420g=,離歌,TWA770300074
LBqXY9YDaPbvUB7xZl5D2LE/ly+bCukB0LdbqXCah0Q=,Let Me Love You,QMZSY1600088
AycVT8ZEu0+KVThIok0ACDUDF68JLBNUDI5rRf7cWnk=,Catch Me (feat. Naaz),USZ4V1500198
Fkv/qYLBBCPAhw+EhvguNEhFYYFjTC/haLb0+4IkKBw=,너 그리고 나 (NAVILLERA),KRA381601301
4rzkaVPNA0IvuDGNLVL/PXpSgqR53bVKcQT/iNMEH90=,RPG,JPTF01304201
R7fkOfUfa2VRlZGQBMjsUrc1So3K6du4VqGa+v1rnJU=,火星,TWA470817005
8fhCL6AgpqzShjF4XgYyaIzTH5nav8a5tVPFid9qvEE=,他不願,
LFurwJaJuEpJAbPMqYg/XEn5G59Sp/FnHmRqW/y7K40=,SHAKE IT,KRA381210964
/b6hnwthj2n0s+PVhQ+ifcwvmAK7JUH9GrXBMjnhQuk=,9453,TWA451690604
TLU46LbiJ+1mmJr4Le4Z5eaUQq3TiXgdZpE5EtR4WZI=,Lost Stars,USUM71410382
G/4+VCRLpfjQJ4SAwMDcf+W8PTw0eOBRgFvg4fHUOO8=,道聽塗說 (Remembering you),TWX351600001
qzfVqlgGidwUWB1WIlz4+h/1bNK3NHjwJjBhzfjEK1k=,有何不可 (Why not),TWD951548101
ik4D4zblgqOuLbtWTB2m7J45amlctSrlxYMOhFRtZC8=,我是老大,TWH951600110
YN4T/yvvXtYrBVN8KTnieiQohHL3T9fnzUkbLWcgLro=,讓我留在你身邊,HKJ631603001
r6I4+FxUYbix9NF1HGERjfUEdVIjTPWflnmzejY5Tg4=,淋雨一直走,TWR031202003
TWQ75oEwSYdWzpRBQCQ3NMMCNSzcv61o/dnoEgARglQ=,說不出的味道,TWUM71400014
oxH21/tz6UIrpOoK19SoLTNgTvXvV10SgJJud/Ng13A=,我為你祈禱 I Pray For You,TWA531512843
M9rAajz4dYuRhZ7jLvf9RRayVA3os61X/XXHEuW4giA=,不為誰而作的歌 (Twilight),TWA531576502
fdeUyaezy+HQYGObK8JT1RJU/ID7iTlM/QPPyaEN/dQ=,你太誠實,TWD950306210
+SstqMwhQPBQFTPBhLKPT642IiBDXzZFwlzsLl4cGXo=,好愛好散 (Blue Love Theme),TWA531658601
IFoUDf2TiCpBiuwWbPvrkElmdNCMgDINHsuAfm13URU=,週末夜驚魂 (Saturday Night Fright),TWD951634202
J/L6uKiASSokYtpwHExNvYV6+NuSoi/FcjIcm4NGzn0=,Ah Yeah,KRA031211031
woOlWc20G3D4jgygA0QzsCVcAkZDNjFH6pMfCIg+y7M=,七里香,TWK970400702
Kq6zXroV84mKko3Iqfq/2++jAS7qFjn4Zl0hkPsGUoA=,"Schubert: Piano Quintet in A Major| D. 667| ""Trout"": IV. Tema (Andantino) - Var. I| II| III| IV| V - Allegretto",GBAYC8000346
22wN6a2Q/qVQosA8OBfVg6AbwvI2KJnZ35DXLqpLHJg=,愛_不需要理由 (LOVE_NO REASON),
/70HjygVDhHsKBoV8mmsBg/WduSgs4+Zg6GfzhUQbdk=,微笑帶過 (Passing Smile),TWA451601609
IQ6tZVlgTSdJ6tbwWPPElAYekSzAe5kPHdOEUwg0Y/8=,就算全世界與我為敵,TWB870211310
8igKu546itQJJmqrIlymthh4bDMS1sFMb4hEfWJR7gU=,Nan Yu,HKA610100461
gZphe9aRvr0vVO/oEt23amqyDc+YabbIJ9WIzZTVjG0=,Whistle,USAT21201745
6n0enLI2bmFG/5oWP2qeSsq7CywViBx02fheMqwlATQ=,會痛的石頭,TWA530920708
CM0QypROj9i7iAqfWpDLxXHojbY/e3nw6WUZefGVS2c=,電司 (DANCE),TWA271107001
nmIAChFK/mZUqyrQUcuTLHmvp6q2vdwTKnf4mEyFmQA=,Love TKO,USWB10002596
rC/2Go90MCrg9Bclie+bgZLyvayObXYQ3OFtkWSYK04=,煙火裡的塵埃,CND141400063
r5BnHxvuPlLjwr4MHf3dF3yUY+NVS6rHrkVG7wVZ1uE=,Love Me Like You Do,GBUM71406823
cZ1PwDnwNQXUu0FF499g/njdkG3rIy+b7o7FVJ1ze8I=,想你的夜,HKE671400045
wz2YJiWhXjjnsMp7IXZiWMlXMZdDl/wcvIqZ3VG+JxI=,Titanium / Pavane,USQX91201523
5rwBF769x088AGmNRU2K6i7QvwHhtT5UbQs3nHwRX2U=,HOME,TWBR11604001
4uKlSB/9UyO+5apvyu8hGxB+PQCqP/Q1v0iim7qzdNQ=,You Won't Be Alone,TWV671600028
waHAbqIIaCKlV4E54uRHek4AHKdI0JlB7Yw8OWqJ01o=,老子有錢,TWA451294116
e8HRqGjNxiZ1YUxiuLl1pwZgqEy1A3l9HL8dj9LTE78=,隱形的翅膀,TWA210621301
AD/PNOGWhfbNAInk7P814TB0CCcUaaaf23vcmIwcV8w=,野百合也有春天,TWD470263209
sOA8G1KQfGvQyZlsVeQHjzT1zUnZ7LBSFnc7+Q8XTcI=,Dominator,NLF711603977
AeyW6vDrnsHhgI0cmbR24oHxzGKYZalNj6IrwZzjLI0=,有時候,TWA531503757
zcieWa7/2VeVp0m0fa95RI3i6FIfNTMzVvYXm3X64Y8=,失憶的金魚,TWUM71400086
/70HjygVDhHsKBoV8mmsBg/WduSgs4+Zg6GfzhUQbdk=,微笑帶過 (Passing Smile),TWA451601609
qmyzwqz8Mx4ono0Bq6KV9EdFtaNdVzCHV8xX8PPa8mc=,恭喜發財,TWC019303971
lo5IUbupilSCoO94rxmnRNgymdOVczBex73hl/FZgOM=,四季列車,TWK971201101
bhoy0918fXo1d1+Y2pO9rmXWRqVwMD51+K0W4xNM3zM=,寄生,
scnd2tSrZxRfGfsQ7bxfF1pYqpAhPB6ckUaPJ11I0Rw=,RESET,TWA531512713
7K3vyUt2298CPWL1Crh5qzaqW8/OpfXzZrFyxC1Aevo=,絕口不提! 愛你,
a4TbK5V15pj3YZUOGa9h2U3t0OsE+3aiFw41mNlcgcw=,孤獨的總和 (Accumulated Loneliness),TWA211328806
QSDEoLNALjiHE7QAXzFRGcYu4Q7cP34Avezykgb4b+M=,愛妳無目地,TWH951600104
+WZeyJdxSPcag6xHLPjJOfJoc1haKiC4j0BcbZHG5ig=,The first snow,TWA531700037
4yqn5wC64YsV6sjebxrVJmp5H6i+roAX1NxN/rSXTq4=,Hot Thoughts,USMTD1609113
jdGcGkF8WFJyna4hG7+9cx313fQtDW2DbPCfqYRclCs=,Silent Night,USNS10800056
msJWKceAKkJe5FJDUUpnHBL8qS3QQUC2faxjiJrEw5w=,以後別做朋友 (Yi Hou Bie Zuo Peng You),TWA471410001
R7xsGHkV6YI+973o5W4JWNBYwDSh8xFq8R2fixaB388=,無法入睡的夜 (Sung by CRUSH feat. Punch),KRA491401698
wDZAfSJbJ7CxHzojK+zt2D9AZL+fv6/I0ifBYZnYhqM=,Press Your Number,KRA301500801
W3h/iMRuLLsSI63JbjdKZOYe3LoOh0j2TJseHj0sUEM=,Baby Don't Lie,USUM71414974
nW60n6qAGoytY/yX4w0r1IT462C9Xs/ZxbV6MLDSpUk=,倒流 (Revert),TWA451601501
eefuB/U9n5sDL2tnQkrNuiKt4Zt03H8MD1tMVWGXAc4=,Flyin',GBHMU1300270
WeS/OX+h4O5mSsAogcdEFH/8qnaqvHL7wh/hTn88zH4=,Somewhere Someday,KRA381602537
nfIlBvm7UuRdpuGLIakHouvPqkaEvWtlgWbdN4Dr1ls=,"I Will Follow Him (From ""Sister Act"")",CAM460406281
D4hAitj0zQ+FJL6g3rlTBykzVL4YlukeC+sWrLPWWv0=,Whatcha Doin' Today,KRA391400007
5pbg+KrbXbMGVKVJaSzC169ciRdQFIinypLoUHNb2cE=,珍重,HKI499703205
dKfxhaRKwvhiYOUQ5JlkxQrJ/dDksdFueybCIdG5dXI=,ALWAYS - t Yoonmirae,
7a8SgZdbTBghYgOKRd/fv60EOCQ927CxCPwj1KTNWgI=,愛愛愛,TWA531000721
BlKvO66+ZjB28qbLucKOb4CJ8EhVgn/zOwxZarSIeJI=,Have Yourself A Merry Little Christmas,KRA301600465
DLBDZhOoW7zd7GBV99bi92ZXYUS26lzV+jJKbHshP5c=,演員,CNA651500229
27vpOctGRDxfm4nJsYUfvNaoL8ayuXiYAYUH4H1mfJk=,Everytime - Chen (첸)| Punch (펀치,
T86YHdD4C9JSc274b1IlMkLuNdz4BQRB50fWWE7hx9g=,告白氣球,TWK971601308
mveC/cqOBqHCAfuhSceLmwjhQzt2uvAUFmHawuqZbac=,Love Is Stronger Far Than We,USGR10300960
NqDXNUDbjnBl5+EY9tua3VjXzWev2IpDTUWLAmDHt5Q=,我夢見你夢見我,TWD951634108
Fuy6twTx0g0jmUc1h/c2eC3+4qa4Qekfi6qfVSiL7d8=,黃波斯的呢喃,
v2QPBW4XD+l9k2/b/+38se+rQ/bn+nVB1CfQOsu1VVA=,한 뼘 (Distance),KRA381601303
NPJHkDFdWCi/weOdv7P7mSYjByALvVMeOpz+xS0y86Y=,別傻了,TWA450376601
nDENG4WiFgL7XXk90Chvd5jgXynHX+pffTb2qTvmjWw=,Stay With You Tonight,HKA411100021
cUkyhrvk4jtQYDHmH6Ukq5JbMNi/mF3a5KLAyoO/ZZQ=,歲月,TWW451511002
A5E5QMly5nwAHbhfzwWZmm+Um+bKqT/xqdqmmIXTDlU=,色誡,
Pk5X780jcRJCjTBHI5q8VGIiMO5nSpxtnFAcyi05r4E=,黑框眼鏡,TWA211429501
BuL0AA4R5Sq38ctaVAQtSYv1964sbV52i9XKR2R1/lE=,Walk On By,GBUM71101481
NevP3UESU9O78jplmv9o5m9gN8ntZWXwD7l7VuIM4X8=,不再怕寂寞 (No longer alone),TWA211659301
HVTN92OGwAoar33i+bi3prNwzaJtlD9pQkQHPugvkCg=,Green Grass,KRA491401707
oyzJKUveCh/642pznh7y4lT/ssQhSwewHKWa3Hx5TQ8=,Deep End (feat. Madison Gold),TCACS1622590
ucqL+/3lxKiwKdgExbq+Decv39gPwaxHQRaXyX+9m/8=,In For The Kill,GBUM70900467
FeEnHlwDYIyxE0h0hEAeaRWRr0vcmPq/R58B8Dsepvs=,No One(無人能比),USJAY0700190
GQqErVwbH/YaifR6wl2S6prosRVHhwGO2/Aq5aIJLA8=,Demons (電影「跨越世紀的情書」預告曲、美國職棒大聯盟一週好球),USUM71201071
o5AGHUg+3XJRvlJBGllK34BLGI3OVQWU3n/yCeEeTQA=,Lion Theme,USQX91602555
K2OoHIdZL0oGiK2Lsql9l8Fs0E6gw2z+N8zYfB4ioEA=,愛趁現在,TWA451200001
C9wSqzSJjlYDAwWNvIj0wtlCH0vShoex/xc3gmowmQg=,I NEED U,KRA381210554
zFdd9cnSP6GQ5a/IBjdaxOQ+WaTNm+ijAq361qBej0k=,不散|不見,TWUM71400141
rb/HxIZV0w4GJn8k7Khc71nh5se+JIs1x2wdAkEYhKI=,保護你,TWL251507101
XIztj1D2q2Je0SUdm+vaCPqXVsIPIpB4SMGSk4ZDPjQ=,Still,KRC711600047
dKsoBHe5cVhyQSU8CimXs4ysaAky4RNgBwIafHaLkik=,很久很久以後 (Some Time After),TWA211630803
s+Tk+UiORRhYiUwxsQWttfsOhoDB20iSaKiqW4zvpzQ=,來不及,TWM450900003
QjRlzbxmVxusW6CP2Xr8GjX3BnPitUMFBxCWxd/5AKY=,Payphone,USUM71203347
AQ6YShd5f/GvzbO83rcuO/v4y3sVHIQcptYLj8KlJT4=,為你寫首歌 (Song for You),TGT886815011
Zl/uVi+SjNFaNEZe/PYvvU4n39e+wpIN1xkwBceAFFY=,上水的花 (The Most Beautiful Flower),TWA531484802
WejNn0jSYSl2x2Q5YS2yL+LTrpaS0xGho3MkM/7VrCM=,誰會記得我,HKI499702202
tKMXySLSpAbii3WOg11i3CWZcdsFOI1/nSrQtXYPjwc=,One Moment In Time,USAR19901006
+5sWncPGLjAwJryvf21nLkY1Iy2QOyM7hs5IlFkr4Tw=,Save ME,KRA381600801
2aoXkZVkJpK/Qsa01v7MISxxvWwWO8ND763wx3dEBxw=,靠近一點點,TWC230515107
6EzQaWbZSgTRIkklX6A0x9sw78XXHboQiCmLBJPQqB8=,我所需要的 (All I Need),TWJ011600401
GQqErVwbH/YaifR6wl2S6prosRVHhwGO2/Aq5aIJLA8=,Demons (電影「跨越世紀的情書」預告曲、美國職棒大聯盟一週好球),USUM71201071
elnfuZEUlaCadXjR6MNvmq4WlVmeUZ4ajC6oaMPog4s=,Good Time,USUM71206288
DWBkFM/9um2gkf+jl+UO6KhfKEaCqpapzAoH2FJMXzg=,再見只是陌生人,
jceXeAoNeYd3hRvbWRdqCUinjutJgWRyvPezTymyvTc=,Hymn For The Weekend,GBAYE1500979
7ts/X7COBBVcfOuGYNBEnxF/NF25L56jCmkCF81KAK8=,瘋狂世界,TWA459962201
JA6C0GEK1sSCVbHyqtruH/ARD1NKolYrw7HXy6EVNAc=,愛不需要裝乖 (feat.王詩安) (Love Doesn't Need To Pretend),TWA531579711
J4qKkLIoW7aYACuTupHLAPZYmRp08en1AEux+GSUzdw=,Faded,NOG841549010
qNetexJrT/vqMAefIHMZ+vGvIY2HE9uVaBJskU+/K2o=,獨唱情歌,TWD950522108
eW1d3l1sSncU4sGM69MJtIG79wnXbdy8FZKpFVElS0g=,Million Reasons,USUM71609736
PMPyC0BHq9OkX6rlmPA6TmObkwMgJk5Nqg3ZidgGWIU=,Let It Rain,TWD951142103
gKjS7QkNO9GeNFcxpEDrLER+o/3AZ/92URRwXSRDKts=,Livin’ A Lie(The-Dream feat. Rihanna),USUM70762018
U9kojfZSKaiWOW94PKh1Riyv/zUWxmBRmv0XInQWLGw=,不該,TWK971601306
J/L6uKiASSokYtpwHExNvYV6+NuSoi/FcjIcm4NGzn0=,Ah Yeah,KRA031211031
WTTcFYZNyqe1dL6Rm+jQMLx/tospfRR+PhD1OFix1mQ=,模特,CNA231302849
2wy4Czvt8njpAtc9JbG5VV9Skaa3ExVbv5Em5g9ZEUY=,一半 (中天娛樂戲劇【雙面膠】片頭曲）,TWK231103802
48PnLVsKQXwlRoNr7779QyZxweYBbpX9z3E1YZm2F/A=,Starboy,USUG11600976
VyOZvseUifqixjdlIJFVPXeAhGrtDG3qB5GBQDonFNE=,Rockin' Around the Christmas Tree,GB8XC1043404
J8poi1Mg9pKUq7Kw/w9y7JVmX3AH5OeFh4YJJi3hieY=,Super Bass,USCM51000734
4MisMKfKs26kWvzPwqJMnqqoeNfOlsfiiFswvWIQOUI=,GIRLFRIEND,HKI491600381
O9FF6emMDHp/vQVe7dZEn/euZA6Ylq17b6+I3BFup8E=,離開地球表面+諾亞方舟 + Yellow Submarine【五月天諾亞方舟世界巡迴演唱會LIVE版】,TWK231307023
9PqoEyiHgHrlbrpEJ9Pxoz/cqyLPQJR78zbqvmjCds0=,Christmas Song (Acoustic Bossa Ver.),TCJPE1672724
x0AQuGp6SHvaD/fLkk+6JzAp6zOUgd30Tx4oL3YBz5Y=,Rockabye,GBAHS1600363
Hg9Bv1grz9a7lTp6HxpK//dV5AOqft4uk1fjIfPMJFE=,只有我看得見,
WrVBxKvotVYzAKxCxNAGssQ1oCgO0gAJ4sNCfhfdfOY=,愛你，不是我的,TWD971500032
PQ60bLYQn4lnOqNp2pmsUziCKclqLai5pemA9rWWQko=,打勾勾 (Pinky Swear),TWB511694005
Wh7idU+IByecq1EMjbgNBqZ8karlctJjhvMcrOCTEPk=,給我你的愛,TWD950522104
CZycGvc/Lxo71Vo39y17TuZynAPEoGhs773bylFQPfw=,年少時代 (Boyhood),TWX351500120
lpehYTGIoMuZRbdiEiXEBJbsZ/UhTV0XYxE1EOablJA=,Love U U,TWA531107012
h/r54mlJ5ND8K1N+j5Aa8Ja0V673mvECCUua8CpyyMQ=,馬賽克 (Mosaic),TWA531242311
reXuGcEWDDCnL0K3Th//3DFG4S1ACSpJMzA+CFipo1g=,帥到分手,TWAG11600306
UswLRvp+4oB07MrL3J1IweyWCRc/JFRp87WuVfn7DM0=,我不會唱歌 (A song for you),TWEM30706014
FkuORgXjNu43rcRe/uJ4H52GSrsdFOs1OU40l3OPgiU=,約翰藍儂,TWA450482306
KQ75PVte7szp7VAfah7bZih2TFEK6Rn4R6V+xdO1IS4=,Alberta,USRE11300320
WL4ipO3Mx9pxd4FMs69ha6o9541+fLeOow67Qkrfnro=,夜空中最亮的星,HKI111600009
NRa10GxAvGXe7m3rEBVI8yjEnqMmRtfOrEGbl0O8Lmw=,The Day You Went Away,USAT29900961
m1/9+Uhz0AEhhu8vgHj6YAixbLpOItBMLz6LYCvniBc=,Bing Bing,TWA531700062
3Zwlnes20/zfnSgPDAS30cUvdJmKa4+rQ1UEIXrKr3M=,Why,KRA301600199
e7Bcekog1rzAVgyiWWNjddH4rOptMHKsn1MrTfgGSyA=,Fly Me to the Moon,TCABU1441613
IKMFuL0f5Y8c63Hg9BXkeNJjE0z8yf3gMt/tOxF4QNE=,Closer,USQX91601347
jFUlstiDM/0JBpQz1N1Mr1uJj0H8kiQsJjfbnx45gHs=,信愛成癮 (Love addiction),TWD951548105
vYgdg3j2g8cztFopB8f2FL/tm88UCKQn5FpNCXO3o/k=,孤單會消失離開不見 (Loneliness will be over| away and gone),TWAE31601073
66NCw1qHAROy0PiUC1tPNmGYqRvBSfvGUsO+46BooDc=,缺口 (電影<等一個人咖啡>主題曲),TWB731410001
