song_id,song_length,genre_ids,artist_name,composer,lyricist,language
e/upMhPFcXl3Rxq0Us1abr0FcThlZOeqKJhBobmltBU=,233717.0,465,Ed Sheeran,Ed Sheeran| Steve Mac| Johnny McDaid| Kandi Burruss| Kevin Briggs| Tameka Cottle,,52.0
GPeZSEEGImkcvV+y2iZF1I1pJCh4Nkk46WlDpBA9SUI=,189335.0,465,陳淑樺 (Sarah Chen),,,3.0
ikh2CozKtE3ak5Ui+RCKKS5qaEBJmRPO+fnaJS1m3Pc=,232292.0,139,Akon,"Aliaune ""Akon"" Thiam| J. Wesley| C. Colon| J. Harrow| Giorgio Tuinfort",,52.0
/yLK2p2ka4BYpIabe/OQmRkSFGhAvswEcAQz2fJ3FUg=,275330.0,465,蕭敬騰 (Jam Hsiao),A Di A,A Di A,3.0
HTruKDEG1ZXlvNkAqiEUH5GU+DqtOugK9hpaALyZM3k=,269061.0,465,安心亞 (Amber An),徐佳瑩,葛大為,3.0
h90KlUZE/mlkkPjhbhz3hXY1zvOhqJXuiKBoFWnTDAo=,237792.0,465,王詩安 (Diana Wang),Skot Suyama 陶山,Skot Suyama 陶山,52.0
W+akwEPQhC1OugUaQlo0DR9xVs49UbJDZbiGvgN6ZyY=,192470.0,921,EXO CHANYEOL & PUNCH,Lee Seungju| Rocoberry,Ji Hoon,31.0
+EVt/zCfGDbFNUvshgU+MUw4sTg5yu4I3UOei0/x3kY=,311484.0,465,李明洋,蕭蔓萱,巴布,10.0
F8ywScjFSjLi3Tytg5sqjCfvtDTQjQChD/vZTiNXRaM=,295497.0,465,Adele,Adele Adkins| Greg Kurstin,,52.0
hrGjAO1SKZNdA10eyVfCHUupuBsqWtGdoIzRFMX3KQw=,267520.0,465,五月天 (Mayday),阿信/冠佑,阿信,3.0
SHV52/0W8kZcf3uJZF9+ZP3S5vu2RO4WNGhZ8qQHulU=,205949.0,465,G.E.M.鄧紫棋,G.E.M. 鄧紫棋,G.E.M. 鄧紫棋,3.0
/sC8GVwaOt5DSmW43orQPWUcm2poBBKg3Uo26VfKars=,210442.0,465,滾石金韻民歌百大精選,,,3.0
6rqnDmBVfkHZevoxbjus7u5uSRrVr/6b0q9stQQjbqE=,260022.0,465,劉德華 (Andy Lau),Chen Yao Chuan,Li Man Ting,3.0
ENco8vN6JJFWr4n+cZnp0PFJhymQcXbsYgy56a4I9Is=,208692.0,1609,The Chainsmokers,Andrew Taggart| Emily Warren| Scott Harris,Andrew Taggart| Emily Warren| Scott Harris,52.0
LRBLjNfbELenqhM35QYjLEhoikURAauiV1iyLSjvgxc=,237087.0,458,田馥甄 (Hebe),文慧如,陳信延,3.0
KUhY8jw3bS+DfcphNPWG102j2UP2nxtVWx9MLfi/q6A=,214459.0,2022,Daughtry,,,52.0
lAP/5kpl9MBMe4mMZ56ikwV0P9HpITyZwsWYvbueKIM=,287137.0,465,陳美鳳,游鴻明,游鴻明,10.0
Kmr4FArupcXt834/QVwAeGbolEi0sbTka/r+976fAxw=,251402.0,458,楊丞琳 (Rainie Yang),Xiao-Leng,Yi-Xuan Jian| Xi-Xuan Yan,3.0
eGLS6GVBYac/tT1idSA/Mg+q6bSu1hDfqFMV3KVvCu8=,212532.0,465,吳淑敏,,,10.0
7NU4+4A65JYxU8wjQGAfQPB/0Nig0/li0Y4iuZCTtRo=,199505.0,359,Halsey,Ashley Frangipane| Peder Losnegård,,52.0
JSU5iS35ppCglqDzzmAnJuJJKq+qcHB2g9ikonPDFaI=,234428.0,465,OneRepublic,Ryan Tedder| Noel Zancanella,,52.0
9LkgL/Vsbt1PotKxr2JrJR/uuewtTnrwLXNsCjv9EMY=,350667.0,465,Kou Shibasaki (柴咲コウ),,,17.0
BefMiFgdgjW4GPAahlpcOLl12r5URXpfOMlJZS2taCE=,251846.0,465,林俊傑 (JJ Lin),JJ Lin,Li Nian He,3.0
4D8+8aOmhZyFcSEZCoFIE/e1deh9yf8ONZN99tlcDAY=,186984.0,465,Bruno Mars,,,52.0
tlJg9u3AWbb9wb27FICdQ5V0e3p3iAFWfP1K15eHhNM=,220395.0,2022,Iron & Wine,,,52.0
eUGIJSQpeAo1Owj6a+yCwf4hfMP9H40sgFzkzTX9mQM=,253492.0,465,呂建中 (Tank),,,3.0
/Mlf6UuSf1wpCJMs9ZMUcjRuC1U5cvVoo3dAkujAxeU=,219742.0,465,詹雅雯,詹雅雯/雅云,詹雅雯/雅云,10.0
GmcdYtqDYXgeX8dE8H8rVh7eOYIifiWNU87wxSeSTPU=,205949.0,458,蘇打綠 (Sodagreen),史俊威,吳青峰,3.0
dIkPXK91ued2lZx73Q2sM+EyMuHKGuXUZfAQNjeZ2Ks=,235520.0,921,Various Artists,,,3.0
7JcDC3oau7dKKyYMEJIH0fqentOOdgke4wTgJyqRVs8=,223422.0,2122,Merry Christmas in Jazz,,,52.0
ZsVKSR7DqfMC+6w3h9dKy4BH/uQOlo4P/BRQHRgeArc=,254490.0,465,YUI,,,17.0
QZBAXY6al7xhjD2fxFWxoZYBPwblMjqax0i611tQTjM=,238341.0,359,The xx,Billy Alessi| Bobby Alessi| Jamie Smith| Martin Ditchum| Oliver Sim| Romy Madley Croft| Sade Adu,,52.0
fyoC/2URQTrbNHMrfEstgaVaXXXGkP+/5w5bAPtRmTE=,220586.0,465,Celine Dion,Johan Fransson| Tobias Lundgren| Audra Mae| Tim Larsson,Johan Fransson| Tobias Lundgren| Audra Mae| Tim Larsson,52.0
voUcYbrib9YAOTceGyjLBMujCaDkFLjK1S92zfDxPE0=,280868.0,465,陶莉萍 (Carmen Tao),,,3.0
Z/bvjNsaBqy5xRfBxb6ZVFV4FLj7Wp6k/e/WTKJKlu4=,90279.0,921,Reply 1988 (Original Soundtrack),,,31.0
1+OW2TtyFAiEwmYuyKvU8g2BTwR0VgSm4+3660aQBSg=,235206.0,458,AMIT,Ai Li Shi,,3.0
oF03xgIc9Z+hV316VfjIQ+obYwnv35u5YB3PD+6JaJM=,330187.0,458,16個夏天 電視原聲帶,Eric Chou,Qi-Hong He,3.0
wBTWuHbjdjxnG1lQcbqnK4FddV24rUhuyrYLd9c/hmk=,265508.0,465,田馥甄 (Hebe),JerryC,徐世珍/吳輝福,3.0
wJNRo0nctNYF++D0htxIdoUi8d2xEXLdnlCzkw+xmkg=,258508.0,921|465,蘭陵王電視原聲帶,阿弟仔,阿弟仔,3.0
Wn5ltxI7NsFk4xGFHOFXv2ajWU9HmuEgDF+xs1EJpFo=,230138.0,465,Bruno Mars,Lawrence| Levine| Mars,,52.0
usf5R2OKZfZ6rscNB2MNdHJXL2sXfYXQwscgUkhHHJc=,227834.0,1259,Drake,A Graham|M. Maskati|J. Ullman|P. Jeffries|N. Shebib,,52.0
uy9RLraN3QUkGFzVA9IT80jkHqxmxdSezlQhOdjOJPE=,238445.0,465,周杰倫 (Jay Chou),周杰倫,方文山,3.0
T/f63oBTWrSX2KZRWbBx3SU0UJP8/DYeohn1rLyviF8=,226255.0,465,RAIN (정지훈),,,31.0
82+JD++h7E6utlRw6WP7EDivjP1ZUd1ZSRuaQxgrKgk=,216000.0,465,林俊傑 (JJ Lin),林俊傑,王雅君,3.0
h9pCWv5oQ+ZogdgroMI9endc5TL6XAuU0lXs7hJlnsQ=,240465.0,465,Pharrell Williams,Pharrell| Snoop Dogg,,52.0
sgHKhG2d57U2o88razl9SyG1nuuMDf0J2BuDhzoI12Y=,194115.0,1609,The Chainsmokers,Andrew Taggart| Sara Hejellstrom| Nirob Islam,Andrew Taggart| Sara Hejellstrom| Nirob Islam,52.0
Y87wssIvAzfpJA1z7WGawlIQl7mNFDWzmKS/FlLtLA8=,193410.0,465,蔡依林 (Jolin Tsai),Ni Zi Gang,Lee Ge Di,3.0
lvjotlbEQ1y3VdNRQZmJsZchQKPw0OdefT+mRufFTVc=,251585.0,465,鄭秀文 (Sammi Cheng),Hsiao Ho shuo,Hu Ju-Hong,3.0
OncWVGw0JmCAol0gHb+D+6ICD/KIHJASZdB+PyOB54w=,192313.0,1259,Flo Rida,,,52.0
0PSoBhrpfwF09qQKvTiItwZNPjOuyL0uoTazKevG8ls=,223375.0,444,Taeyeon,Kim Ea Na| Christian Vinten| Chelcee Grimes,,31.0
Rj4cU2q+SEaaZMOK1EaYvGGPn8XPNO60O5cpLJGlXfQ=,191285.0,786,生命之歌,,,-1.0
bcCv5L4DQCfYaasmxZFEWPOsZC5JWnow10+03xOJJOM=,184180.0,1609,Rihanna,Jeff Bhasker| J. Glass| N. Fisher| Robyn Fenty,,52.0
sYqqxfDVWjlrA0+tRVNROLK7Cdqo0jseTXsBRhKyL08=,248499.0,786,Lara & Reyes,Joe Reyes,,-1.0
/++qs6GLiNTjbocRl8Z6zU86VDW+EmNvrzXyrxumJDg=,266704.0,465,楊培安 (Roger Yang),,,3.0
9RL6wrjUM5/8ytAFOwrdouM/FUjHLX1WDIi/veBZ+do=,240195.0,465,蔡藍欽,Tsai Lan-Chin,Tsai Lan-Chin,3.0
M19Oi1GYeU5uw83kfJ9mV14HYntnLhdDlBu1CDXHaII=,184598.0,465|1259,OneRepublic,Ryan Tedder,,52.0
zjwGSWrTEPsLfwzjTUJaXK7OnCzazqDPzykXN66V45o=,276271.0,465,梁靜茹 (Fish Leong),,,3.0
96/kcV3grOwsUat72s1DVKHYJBfA6fp1TPrP4NOhLSo=,225985.0,465,Bruno Mars,,,52.0
A8ugUQxonZk/wnyhuDvMTl9Rt788hWrMbftL6Wvy5uA=,263888.0,359,Coldplay,Chris Martin|Guy Berryman|Jonny Buckland|Mikkel S. Eriksen|Tor Erik Hermansen|Will Champion,,52.0
r76y5J5pt2c4TpgQnL63AtdOZfn81UqXm7/+Qe59FI0=,265717.0,2157,黃妃,方文良,十方,10.0
t87ORt2LfkuNIgYvA30ur1WXbeDS4/8mo7AOrc7aKzU=,291631.0,921|465,強辯之[終極三國]三國鼎立SUPER大鬥陣,,,3.0
TzINOCQ8WJULuNd98oj8pYS2KSxOsHq6WwT7tY++obo=,222145.0,465,陳彥允 (Ian Chen),陳彥允,天才,3.0
h0n7nVAZy0Fe8cforgWTisDLra8uxcYBTvE21pn0NZ0=,284908.0,465,劉德華 (Andy Lau),Su Jun Yuan,Andy Lau,24.0
GM0nIV/7Cbur/KA7G52IEZy88j+xkNGGs1xmjh42Xao=,244088.0,465,S.H.E,鄧雨賢/張錫安,周添旺/張錫安,3.0
FynUyq0+drmIARmK1JZ/qcjNZ7DKkqTY6/0O0lTzNUI=,287328.0,458,Eric 周興哲,Eric Chou,Eric Chou| Yi-Wei Wu,3.0
bCmDv8aIkMgo9OFaVMFaKcbaF8jLBJaINI70zGJwIE8=,250125.0,458,吳建豪 (Vanness Wu),Terry Lee| URU,,3.0
+Jj3dBARGKi8k9qeaiKJPIKUPyOLPW1rrVCODq+2UN8=,273810.0,1609,M-Beat,,,-1.0
nwSpTQoTbubQRzCAjsWTemzjG0B36aa5Dqpi2py8jsU=,219382.0,465,Maroon 5,Max Martin| Shellback| Adam Levine| Savan Kotecha,,52.0
wcGWZs7/Wwx21LJXh2Z6H50sz2GAjMQz3eNZ6m8xN9o=,287927.0,465,Jamiroquai,Matt Johnson| Jason Kay,,52.0
mzGtmUOe5+GRECrhCjAkq963XgkOeVY1qjkebGavBn8=,211173.0,444,Red Velvet,Korean Lyrics by Cho| Yun Kyoung (12.5%) Albi Albertsson / Belle Humble / Markus Lindell,Korean Lyrics by Cho| Yun Kyoung (12.5%) Albi Albertsson / Belle Humble / Markus Lindell,31.0
n8tPNJiTBGGiQkaK4QtkCz0NN6La9FFpSnA47/Nfnw8=,236303.0,1259,Young Thug,,,52.0
e78r7Q7Pe8hJ2yIsvYnbXYrAOEM8c5KjRJTgNeQ1mmM=,254259.0,458,蔡依林 (Jolin Tsai),Jay Chou,Tian-Tian,3.0
7vOSIjWqEIwMXuF7tJZnCqKys3tgQ454dO8mOeZFwqo=,290168.0,465,韋禮安 (William Wei),韋禮安,韋禮安,3.0
YpR0EOiEFSHkMStW9FG8c0IIl9Hpoj4o0stk9oL6oeo=,222307.0,465,Star Hotel,,,52.0
dHCdE3kXzMdXiYMyGXuSssVIF9lLBoWdKLoq8CNaSX8=,291596.0,465,周傳雄 (Steve Chou),,,3.0
edlow+cUeR+1RqGQ87VV7D3gqMw0amQYGEZZDm+sm7Q=,303856.0,465,曾沛慈 (Pets Tseng),黃柏勳,BOSS、Jerry Feng,3.0
0ee/D6HjX0jSytUn3v58C0x6zEzN4bcPq3WlqvrG/Xo=,195944.0,359,twenty one pilots,,,52.0
jZinv7+bMjXQ8vxHB9Vs3sXBq+dDxcLBpKSQ+APkJ4c=,231235.0,458,方大同 (Khalil Fong),方大同 /王力宏,方大同 /王力宏,3.0
L6w2d0w84FjTvFr+BhMfgu7dZAsGiOqUGmvvxIG3gvQ=,198528.0,458,五月天 (Mayday),阿信/冠佑,阿信,3.0
ze0+7p13wqB1hZ/KWd6OT42LBehKmYVQyGGzEv8Q4fA=,255503.0,921,Sam Kim,Nam Hyeseung| Park Jinho,Nam Hyeseung| Park Jinho,31.0
QWzEnflIbzOLCmkLqNJxFVw5qnSoa7QfxxlGk65MULY=,371043.0,458,那些年，我們一起追的女孩 電影原聲帶,,,3.0
s+e0dMMDXOX2co5R4W+ZUHQUZUzb7AGW7p6kwqZs1/k=,269714.0,1259,B.o.B,,,52.0
l71bGvOgjZIJQHa+E1GW7L5QWYSliCUKy+Hg3SmxzOE=,261328.0,465,李榮浩,Li Rong Hao,Huang Wei Wen,3.0
WrVBxKvotVYzAKxCxNAGssQ1oCgO0gAJ4sNCfhfdfOY=,198426.0,465,Under Lover (地下情人),楊琳,楊琳,3.0
zbDjPE3jOHJ+bSu9BOEHAK8PiN+fGKabfLA/sLM/PT4=,218175.0,1152,津軽三味線 新田昌弘 MASAHIRO NITTA,,,-1.0
ufPDg81b6rKoi+RU/CCIFL0LpQ3ZFLUED0rMVgDM/zM=,205531.0,465,丁噹 (Della),黃建為,葛大為/陳沒,3.0
O38FUEPRteldeKv9t7fpNIsIsWtFlwqSWkmvKbWxqOE=,217391.0,444,Apink,,,31.0
OAIBxekYEb8alz8SDpozofgTf5qL3nozyuHJPvjr9QU=,274065.0,458,林志炫 (Terry Lin),Yao-Chuan Chen,Jia-Yang Yi,3.0
4XX1ENSKN2Jsyx3SD/zohCMJB3h3kFjEQ7B94Kq2Km4=,200202.0,465,畢書盡 (Bii),畢書盡,畢書盡+天才,3.0
QMJFqgyXnRm8h5j6E58Oi4ljg9ZfmPn7YkmsuYbhd4I=,165198.0,465,韋禮安 (William Wei),黃韻仁,冷玩妹,3.0
rwsk1VNcL2UcFZj4GVQERx38tw93glCL6vH24tZqYus=,299351.0,465,A-Lin,李榮浩,姚若龍,3.0
ma6m4o964r6v27y+QEOs9CxoIapxuNh3nXjHfs1eTZ4=,250226.0,921,Various Artists,MasterKey| earattack,GAEMI| earattack,31.0
DjWj3loqjilXC42nrDrYhBuvF42kBTOJc/zxLyA8qjc=,198948.0,465,蔡依林 (Jolin Tsai),,,3.0
MkKGO+eMnu57h3iji1snPsc6PwVfPI3ePhMKlT/jAPk=,227056.0,465,BIGBANG TAEYANG,G-DRAGON| Shockbit,G-DRAGON| TTO KKI,31.0
D2C1sKPMpx9kn3iKc2+aW6p9MyOiY0BlmIG1SXDI+Wk=,449802.0,921,ジブリサウンドトラック,久石 讓 ( HISAISHI JOE),,17.0
LDFzk73s3MgJ91/w8PzSabnhtnT24fCg+rkIb1eO9V4=,170620.0,465,約瑟翰龐麥郎,约瑟翰庞麦郎,,3.0
7oE9tJ6i2hyAftzovQZO+ZncqEH74EI7SDH8CuxVd5I=,209745.0,1011,Taylor Swift,George Michael,,52.0
uLQ7+yseeY+wn3MPAmGLrZiixZCQlzpjYnZWxzvqBr0=,716591.0,873,天使波羅蜜-金榜錄,蓮歌子,,3.0
CTwL9Gnx6QsaZ6+ygo/VHirN/XZKxlUJEB2VGQX8yjg=,223399.0,458,周杰倫 (Jay Chou),周杰倫,周杰倫,3.0
TM3DjFVUweVAWrbLucxByBF7l47VM/rA6Er/zCwIjJA=,251712.0,458,孫盛希 (Shi Shi),孫盛希,蘇三毛\Molly Lin (妮可醬)@i-One Music,3.0
e9vzDHKlwY2MkH5kKSov5J1tWSk0le1dvWEXiSdANEM=,197276.0,465,黃立行 (Stanley Huang),Stanley Huang,Cui Wei Kai,3.0
vQG7dPeLESZP5INedsIdkbWM0EjYf+pmonAPo+sAXrw=,281280.0,,張芸京 (Jing Chang),張芸京 / 藍又時,張芸京 / 藍又時,3.0
SA/mCIIaBuyJ3JKgcKpo4NaxFur2nDLCWR535Nk/iU4=,453160.0,958,Ensemble Orchestral de Paris/John Nelson,Wolfgang Amadeus Mozart,,-1.0
g85SyE7Egc7xE7xdvCv8VBUSvu9eTce8dSqtbY/4XPg=,291944.0,465,A-Lin,Mad Soul Child,,3.0
IENDXW1Yeo7Bo44lZ8/T1ptxbZcGeV1dwvIUI1wzwSE=,212323.0,465,張靚穎 (Jane Zhang),董冬冬,陳曦,3.0
eRiR7f6tMt2iIMHP3kJFRdDrqFxe9WY8Qt9aTJJAl9E=,209766.0,465,HyunA,,,31.0
I+Z2/30nOjQKb4VorNACvssRUJg50pXBIK+3xoO5LOo=,246752.0,465,飛兒樂團 (F.I.R.),A Qiang,A Qiang| Xie You-Hui,3.0
BEpPIKtNjWDt05QpA6aQzTwlQIvNHwZXm+NbN/eqzz0=,198191.0,444,WENDY| Seulgi,Oh Jun Sung,JUNE,31.0
NNN8366gXs53ELNM/N9sSvxUA9oy81NiS+9xCmZCTW4=,242207.0,465,莫文蔚 (Karen Mok),李宗盛+周國儀,李宗盛,3.0
LcAYiu7RqKwQBvpMhynMS8mBpGvSSbec1vf6B/1aC5A=,236472.0,921,Various Artists,Justin Hurwitz,,52.0
z1LCiSvBQCcSYeWw3icHhFHOSik+6JBsuj7dX58puxg=,193384.0,359,Ra Ra Riot,Ra Ra Riot,Wes Miles,52.0
QR0Jyy9EFX7UyDt7V985W9wu5CQdA1MMp3/MXWMSOB0=,223561.0,465,f(x),,,31.0
oyIoUn4DdUQ2jo3nWMhbPaegKQn2yInPdaTH6l61KCU=,245524.0,1609,The Chainsmokers,Andrew Taggart| Shaun Frank| Frederic Kennett| Ashley Frangipane| Isaac Slade| Joseph King,Andrew Taggart| Shaun Frank| Frederic Kennett| Ashley Frangipane| Isaac Slade| Joseph King,52.0
WGfRFv1lbuLr9X1/HhgX7rJQ3KyKAKLggjA4YDHSGiA=,234213.0,465,蔡健雅 (Tanya Chua),Tanya Chua,Yao Qian,3.0
qFwkkzPuSwTC9hMY9USDoBWwIMeNebRbxG//6fn/7NY=,219360.0,1259,Oddisee,,,52.0
JA6C0GEK1sSCVbHyqtruH/ARD1NKolYrw7HXy6EVNAc=,232333.0,465,謝和弦 (R-chord),Skot Suyama,Chen Tian You| R-Chord,3.0
fDBtAj8rHHCQGeSsDEeT0WA3gSp6p7g3z71981gFuQA=,283951.0,465,5566,Zhou Chuan-Xiong,Chen Xin-Rong,3.0
ZnfllRhkrLRTtd5dxVGn+i4CUUdbBDRDGWRIvqNy0d4=,232960.0,1259,Flo Rida,Sia Furler,,52.0
WA6TXMXIkjgDC+cwNXmRdkFI0ugPziXNqhwzWxGRYxE=,329038.0,465,吳克群 (Kenji Wu),,,3.0
VbRdKOqYUSGN5ijXXtVfymuUTeO54V46u1ZY/cluBZ0=,225512.0,465,畢書盡 (Bii),何俊明,何俊明,3.0
3VkD5ekIf5duJm1hmYTZlXjyl0zqV8wCzuAh3uocfCg=,217730.0,465,CHARLIE PUTH,,,52.0
oTGg75yjTAP0grXmGld3EUD0b/b9u7lW2JyUX/mBiXI=,302688.0,458,Eric 周興哲,Eric Chou,Xue-Man Rao,3.0
yGrpk3CKoI3b52uS4c14eKeHV6TYfOyBtOUDZUwOFU0=,313469.0,458,林采欣 (Bae Lin),吳斌,吳斌,3.0
1NvI7CQryCmAd1N+kmYDff3a6aQN61dih8YUAjh8ukI=,225915.0,1609,The Chainsmokers,Andrew Taggart|Elizabeth M Mencel,,52.0
Frgcgbx/AUe86gvXJxX7Hzj6KoxHiq8rMmyKVpzW8BQ=,232153.0,465,庾澄慶 (Harlem Yu),庾澄慶,許常德,3.0
ep8xnvHNATmXfTVPH7jAs+kl5Ji3ccvt0q95/Z+ZLCE=,197462.0,465,Lucenzo,Lucenzo| Scander Alexander| Cyril Covic,,-1.0
yYs87L2Y0JgUXpPS+lix+NsNpZe8B2XoNI3G/EbN7yM=,222667.0,458,徐佳瑩 (Lala Hsu),火星電台·黃少峰,火星電台·黃少峰,3.0
vz5LNlMDgpQLZ1I8k1YRM9XiGdjpl9FN451jXBBHDY0=,217861.0,458,張學友 (Jacky Cheung),Yi Cheng Su,,3.0
S/5/IQEI8l8PhMFIrSXh6LUAUga27cdOTjk3WBkgYEE=,309289.0,465,丁噹 (Della),Keith Stuart,方文山,3.0
Y8fXJw7h59OQW70nXv/cN/TG5PfgPqymnnqE4LaHaNs=,232478.0,1609,Alesso,"Alessandro Lindblad| Elsa ""Sirena"" Carmona Oljelund| Linus Wiklund",,-1.0
MtFK4NN8Kv1k/xPA3wb8SQaP/jWee52FAaC1s9NFsU4=,222197.0,1609,Calvin Harris,Calvin Harris| Taylor Swift,Calvin Harris| Taylor Swift,52.0
CbJSa8SIdhmkrkTZsqincTNuEkqmGr1cwNW/YKnDLgs=,270524.0,465,呂建中 (Tank),,,3.0
JA6C0GEK1sSCVbHyqtruH/ARD1NKolYrw7HXy6EVNAc=,232333.0,465,謝和弦 (R-chord),Skot Suyama,Chen Tian You| R-Chord,3.0
oxJKhygK6S4nTdz6QJyXTTSG8JHeOdv4aR6FAoLbyaQ=,236286.0,451,林憶蓮 (Sandy Lam),常石磊,喬星,3.0
ekSZFn/ImntjgBLJ6CpaJpWSF94yxLzEJSKOpN7wSkM=,238863.0,444,Nell,,,31.0
f0Yvo22LVUbRIlICXcEEym7IYNVjUqghZryP6Vf103A=,227378.0,1609,Calvin Harris,Ellie Goulding/Calvin Harris,Ellie Goulding/Calvin Harris,52.0
itxXLRAtaLyj+idcWIsuKB0AEzijUgPrMhAvAKUSE2k=,239281.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
q04TobYWRvnquBmMANvQBm0ULWP/t5S+Qkx0hrPVfu4=,290795.0,2022,Hello Nico,詹宇庭,詹宇庭,3.0
VrmxmMC95PKsdJguL5HaqowQpgo1L69jo8+hhSO4+3Q=,219846.0,465,丁噹 (Della),林邁可,黃婷,3.0
r+z4gudocoTXn5bTxYAlZBWWzYOHk2haW6uxT3/OXb4=,272822.0,,動力火車 (Power Station),方炯嘉,徐世珍 / 吳輝福,3.0
mzG02+xaInFIFpgLB3m0QU8Zqv6UNKGi0NEJvJGfH0E=,287555.0,465,范瑋琪 (Christine Fan),陳曉娟,陳曉娟,3.0
TVtxD8qAAl8KeA5CU+1c4Pg6+/PR3vK2vYMnY/eSGho=,251611.0,465,Bii畢書盡+陳勢安+陳彥允+李玉璽,畢書盡/陳又齊,畢書盡/陳又齊,3.0
YN4T/yvvXtYrBVN8KTnieiQohHL3T9fnzUkbLWcgLro=,185295.0,451,陳奕迅 (Eason Chan),Tang Han Xiao,Tang Han Xiao,3.0
CDiGFxOVChW7hIYd+nsGOYOR8Tb/IcwRZb1MJ9JmHy0=,183379.0,458,八三夭 (The Last Day of Summer 831),八三夭 阿璞,八三夭 阿璞,3.0
Hum12fv82coQWytuQUP8K0cHEdJ9zz10RrGjsGqmDpw=,239232.0,458,藍又時 (Shadya Lan),藍又時,藍又時,3.0
1BlswGJ1PevMT7D44SRBCQ32brEhHg0SiEVsHH5d8bU=,223817.0,465,MP魔幻力量 (Magic Power),,,3.0
35dx60z4m4+Lg+qIS0l2A8vspbthqnpTylWUu51jW+4=,275017.0,465,Under Lover (地下情人),楊琳,玖壹壹 洪春風/蕭昱峋,3.0
wJpiwmYGvMmoJZN2lpwSJyZSbw0x1B71aeEbaZKkl7o=,263915.0,465,黃小琥 (Tiger Huang),Xiao Huang Ji,Yao Re Long,3.0
ASlotpA6JD8TRjfEyosUzXLnaQjcFeho7jFxgIlnRmM=,334236.0,1609,JUSTICE,Gaspard Augé| Xavier de Rosnay,M. Yaman,52.0
hKjlNLkaBLZFi3FVolckEsfMf3rIlX8UTX8mWQLi8GQ=,236193.0,1609,Deorro| Uberjak’d,Erick Orrosquieta|Ben Grzywacz|Virman Coquia|Kevin Nishimura|James Roh,,52.0
O4Aj/QCPtg3tZmMJQi5U+xkb04SHAw9YoyQpJMmzDDg=,267807.0,465,林逸欣 (Shara Lin),宇珩,管啟源,3.0
uGgtiS4WNEGSVQUAx9bybmTztobu6ysT+NAZ3ff2ItY=,223399.0,1259,Under Lover (地下情人),胡睿楷,胡睿楷,3.0
ux6db2W4f9nhapYVkSg81Uzhxnw0vf44cFWHSd2EuJo=,214459.0,465,Maroon 5,Kendrick Lamar| Benny Blanco| Adam Levine| Jacob Kasher| Ammar Malik| Kurtis McKenzie| Jon Mills| Alex Ben-Abdullah| John Ryan,,52.0
JTMsJNPcL2ambkp1Z/MeBEnFEzZEOKetdLPrJxHf7v8=,220212.0,465,BIGBANG,TEDDY| G-DRAGON,TEDDY| G-DRAGON| T.O.P,31.0
Mb055WKMiZNtxtN+kWImaVX1R0DAB/RE/t9448rhjnQ=,211693.0,1609,Koda Kumi (倖田來未),,,17.0
JgOfPnluwAsKhpdLQgbfoSHpaZ74zcWYPqhhvhmFAtY=,289018.0,465,五月天 (Mayday),阿信,阿信,3.0
f8/yxXLT8/hENDkcudzHhytnOwyUKJ+/JCY7Y+L/Gsw=,237600.0,458,八三夭 (The Last Day of Summer 831),八三夭 阿璞,八三夭 阿璞,3.0
VY++Ve22fLgbeFcLZMXY6pL6AZTH5aRi/o+vj9w4NtA=,210651.0,465,Burlesque Original Motion Picture Soundtrack,Diane Warren,Diane Warren,52.0
g4JOyt5vENey3+z9OZGFr9u/KRuiLWaOkpf1Tfmh9SM=,216502.0,458,陶晶瑩 (Matilda Tao),Da Tong Fang,Ching Ying Tao| Da Tong Fang,3.0
a5JU2B1SIrn4dZIlz00aEDl0s9XaeW88i727DuAyYi8=,280764.0,465,羅美玲 (Irene Luo),呂至傑,呂至傑,3.0
MtFK4NN8Kv1k/xPA3wb8SQaP/jWee52FAaC1s9NFsU4=,222197.0,1609,Calvin Harris,Calvin Harris| Taylor Swift,Calvin Harris| Taylor Swift,52.0
2uFTn3kDES2C3JeqzV4cpSAGQ756GFK0XajzEDLqER4=,184273.0,458,aMEI (張惠妹),Shih Shiong Lee,,3.0
peUqkMDuoR56Dy7UEJIrbcNCuBcE+XbUbMqFFDnfrNM=,257973.0,465,Michael Jackson,,,52.0
Muuxrrb0+eMuRCgtA1UIOHJngiUiO53qxyad5fMOFLU=,254955.0,139|125|109,Toni Braxton,,,-1.0
JL1HvrfUadxD6/O9C7Rx0s//mAXZjGe/7shvjH6+Oys=,201090.0,359,BIRDY,,,-1.0
dG0bNAOGEGq8/mIeSIi1okWKEgyclYD4A6maoyq9d9k=,159312.0,2122,Astrud Gilberto,Marcos Valle| Paulo Sérgio Valle,,52.0
4XX1ENSKN2Jsyx3SD/zohCMJB3h3kFjEQ7B94Kq2Km4=,200202.0,465,畢書盡 (Bii),畢書盡,畢書盡+天才,3.0
pVU/Ar6nbet4+Gb3cMFnuqywsw7orU9UcmiEeUT/uJk=,287346.0,465,張衛健 (Dicky Cheung),,,3.0
wceAIOefEGA74OYxiYAnZJpF650s8yvp3YiWckN4Rqk=,163375.0,921,Various Artists,Graham Henderson| Carl Papenfus| Ken Papenfus| Zamo Riffman| Gary Clark| John Carney,,52.0
